h3,similarity
863094a8fffffff,0.4720639024017082
8630ac527ffffff,0.19155030960990546
8631992f7ffffff,0.233292286615551
8630910b7ffffff,0.4137866021105111
8630a150fffffff,0.34744842778352036
864196687ffffff,0.644546987079478
8630b261fffffff,0.4672683037456963
8630a5747ffffff,0.17737121174146137
863098257ffffff,0.34266538060354257
8641a000fffffff,0.7041125817967478
863099537ffffff,0.340847760652623
86309c2d7ffffff,0.42853990130598923
8630a570fffffff,0.20489453691108553
8641b2897ffffff,0.600570541979714
8640b059fffffff,0.4150417935527925
8630b5117ffffff,0.26517043025801956
8630a4437ffffff,0.34055410014732285
86309b91fffffff,0.34832893458728054
864b34347ffffff,0.4729272345480589
86319928fffffff,0.24654156612703218
86309a517ffffff,0.48316402422262206
8641b2c27ffffff,0.5531900712713794
86419cc37ffffff,0.7967713287454011
86309a45fffffff,0.5096762020939782
863093947ffffff,0.525695498127942
86309ba27ffffff,0.3724918198011733
86309624fffffff,0.4801085372661299
86309a327ffffff,0.6158464492134341
86309a56fffffff,0.44728602148365115
864196547ffffff,0.6578965640154393
863098857ffffff,0.47059650550055127
86309825fffffff,0.3204598092575676
8630acc1fffffff,0.18800087441027263
8641b2cb7ffffff,0.5678996359051391
86309a0b7ffffff,0.4623831908434198
8641b5227ffffff,0.6196810696061537
8630980b7ffffff,0.399353649597444
8641b5b57ffffff,0.6437401281462617
8641a10cfffffff,0.6820712366046993
8630981a7ffffff,0.39206153756433376
8630b3a5fffffff,0.44795623188539335
8630994c7ffffff,0.3529201206817111
864b328f7ffffff,0.6434546275609978
8630a55b7ffffff,0.2301853078996273
863080cafffffff,0.48838246220069154
86419d4b7ffffff,0.67888164315802
86309c027ffffff,0.508559692862917
863099407ffffff,0.32513159079817155
86418c857ffffff,0.8260102362746554
86418892fffffff,0.7901370227306383
8630a272fffffff,0.2726150373715566
86418890fffffff,0.7724792017119092
863091cc7ffffff,0.4130775953565332
86309a51fffffff,0.4954022833565369
86309951fffffff,0.31981972896062266
863011467ffffff,0.1098355919030935
8630acc87ffffff,0.17286290391194456
86309dd37ffffff,0.480038244450803
8630982c7ffffff,0.3097047903179394
8641b5b5fffffff,0.6349724069289794
86309d547ffffff,0.3810345394573774
86309b8c7ffffff,0.391837474148927
8641b2867ffffff,0.7413479270831456
86419479fffffff,0.6747911539990687
86309b877ffffff,0.3262175067000263
8641832dfffffff,0.691491596359014
8641b2197ffffff,0.6159426625888823
8630b0a37ffffff,0.3724689842103749
86309aa17ffffff,0.5683038861880481
8630994f7ffffff,0.30207381983218007
863099507ffffff,0.327358202608795
86309b957ffffff,0.33063414036061445
864b30d77ffffff,0.7404262343504426
8641814a7ffffff,0.8680808691135414
8630b0697ffffff,0.3819157954472
86309a08fffffff,0.5098575837929586
863091ccfffffff,0.363209160975401
86309ec6fffffff,0.5633825821030638
8641b2d5fffffff,0.5963222713013916
86309c6c7ffffff,0.41850418351773966
8630a1297ffffff,0.24245281937942226
86419685fffffff,0.6108222571506218
8641b5367ffffff,0.5668314840235641
863093c47ffffff,0.5182963623852765
8641a5607ffffff,0.6281124848795592
86309e947ffffff,0.5431371108747463
86308600fffffff,0.479016075647277
863082697ffffff,0.4435170421261926
864b34207ffffff,0.5339182008078553
863083907ffffff,0.41261825043849765
8630a12f7ffffff,0.21023082102200114
86419451fffffff,0.6834238667506694
86309bd27ffffff,0.5208386891401324
8630b4857ffffff,0.4033232111134183
863092297ffffff,0.6839971552065476
863091c6fffffff,0.44797496809514736
86309aa2fffffff,0.4918165887858227
86309aa47ffffff,0.5029807397474308
86309c4dfffffff,0.43550746279813535
8641a0d67ffffff,0.530518326686529
8630982d7ffffff,0.3096270072600952
864b342b7ffffff,0.6285730539980465
8641925afffffff,0.7394998621532074
863198057ffffff,0.19989302607342985
8630a0787ffffff,0.239929116456893
86309e14fffffff,0.5094326557547955
863090a5fffffff,0.5300924238801438
8641a0c27ffffff,0.595534900780404
863098017ffffff,0.39012226281363666
8641a34efffffff,0.7565968577947043
8641a6297ffffff,0.5773564068396946
86309a5a7ffffff,0.5258727718829651
86309bb27ffffff,0.3114005873931374
8630a6a97ffffff,0.3308229178888692
86309a82fffffff,0.5093930133484094
86309c82fffffff,0.4623571605397419
86309a637ffffff,0.5201919802846287
8641a0867ffffff,0.5221211892224478
8630a1207ffffff,0.26281045602826536
8630b254fffffff,0.4847874564602609
863093757ffffff,0.6889097497007172
8641b0a6fffffff,0.6600846305301931
8630a3067ffffff,0.2855931695953521
8630a314fffffff,0.31476794667699726
864192d57ffffff,0.673749475232666
86309629fffffff,0.49550986237056
863012357ffffff,0.2183879989052541
8641a0b37ffffff,0.5380871444546335
86309832fffffff,0.42943633443119006
86308391fffffff,0.41300280519132837
8641a8447ffffff,0.8137419173287531
86308620fffffff,0.4340210143435653
86301254fffffff,0.20257374574800996
86309b117ffffff,0.42288156131658305
8630a56d7ffffff,0.22261033392941926
86309c747ffffff,0.3992462918415658
8630b088fffffff,0.3592414253081151
8641a561fffffff,0.6161259993276968
