h3,similarity
8641b2cdfffffff,0.7670628850569234
8641a0817ffffff,0.7413764621459316
863084b1fffffff,0.6708494487413713
86319badfffffff,0.5664249363283542
8630b469fffffff,0.3684464038247233
86301155fffffff,0.7715959268871101
86308474fffffff,0.5284397019472942
8641814afffffff,0.5472748036445958
863084197ffffff,0.4686695219649545
8630916a7ffffff,0.8133955690031018
86309a607ffffff,0.8907644114567834
864b3292fffffff,0.8269798957129842
8630a2da7ffffff,0.2920910731736627
864b32907ffffff,0.8075331225812136
86309828fffffff,0.9616762506981346
86309826fffffff,0.9740470524313162
8630ac537ffffff,0.8722434045173231
8641b5277ffffff,0.6817288399990035
8641b2c07ffffff,0.8127398148563928
86309102fffffff,0.9182825388913092
863098307ffffff,0.8920031872675696
86301000fffffff,0.6365850329196351
8641b2807ffffff,0.7955180850820347
864196127ffffff,0.7602808036204054
8630a225fffffff,0.5291530382378092
863091017ffffff,0.9100844994939183
86309a017ffffff,0.8929574088826819
8630a3d07ffffff,0.47424307300477064
86309124fffffff,0.8640138787029593
863199667ffffff,0.8018306907809188
8641a0117ffffff,0.6671994976430231
8630a50dfffffff,0.7687596444064532
8630b6867ffffff,0.45398457501108214
86318b29fffffff,0.7647286679112248
863091397ffffff,0.815076825857492
86309a627ffffff,0.8340113387570183
8630922b7ffffff,0.7768747368132891
863092acfffffff,0.6868305384313301
8630b12e7ffffff,0.6253235994251896
86319aa5fffffff,0.3440066394698302
8630a2777ffffff,0.6587587017362556
863013ca7ffffff,0.548902493335492
86418264fffffff,0.4428153892632908
8630962a7ffffff,0.8133012886306457
86319865fffffff,0.5579733991740411
86309805fffffff,0.8801171258451717
8641a0d77ffffff,0.7931813690642535
8641a839fffffff,0.4378706987137022
863080bafffffff,0.6249722361732851
863093627ffffff,0.670427325735245
86418069fffffff,0.5236619410243181
8641b535fffffff,0.7167911837051738
863011577ffffff,0.7786005727964831
86419cc27ffffff,0.7021548103713313
86309854fffffff,0.9106117125290006
86309cd9fffffff,0.9149851447325508
86308071fffffff,0.776736248854587
86319978fffffff,0.7096472774295157
8640b60c7ffffff,0.5659198372866315
8641b5237ffffff,0.723407796587779
86309885fffffff,0.8851788030970631
8641a8267ffffff,0.5509655049375236
8630b6877ffffff,0.4645538866392403
8631990f7ffffff,0.6187870551178709
8630a5197ffffff,0.6712572254867994
864b3281fffffff,0.8379397252178283
8641946d7ffffff,0.764798605983264
8641a10dfffffff,0.45953813255336406
863092d27ffffff,0.5906800900055184
8630a2737ffffff,0.5801745019059231
8630a676fffffff,0.5129424578703461
8630b3937ffffff,0.7469063371741737
86309a407ffffff,0.9262215698130787
8630841b7ffffff,0.5063807230382114
8641aad5fffffff,0.21996878813258217
8641ae237ffffff,0.3829296025272046
863086217ffffff,0.7482003908462445
863098067ffffff,0.8955891244845116
8630a5227ffffff,0.5805867959414667
864b350d7ffffff,0.8026143243010304
86309c68fffffff,0.9153006221130612
8641960b7ffffff,0.7741086489687397
8641a084fffffff,0.7835691438060881
8640b6aefffffff,0.42282675397819247
8630984dfffffff,0.8157496372184607
86309a09fffffff,0.8890292726239275
8641a0b77ffffff,0.7348500927791839
8630a1aafffffff,0.720642518197129
86309150fffffff,0.8934581196367071
864b34277ffffff,0.8893101024569798
8630a40c7ffffff,0.8074076876336408
863199677ffffff,0.7147615540933809
8641b5967ffffff,0.7530434042768139
8641b295fffffff,0.7140637675654441
8641a0d0fffffff,0.7338588806679661
864b35c9fffffff,0.8698068850064373
86309a6d7ffffff,0.8769935110161353
8630b5107ffffff,0.48622973725219304
8630830b7ffffff,0.8123831773654507
8630b1b07ffffff,0.4196179702600945
863098d47ffffff,0.9024580211435604
8630accc7ffffff,0.8159640408299991
864b3431fffffff,0.9146943254039615
8641a0d4fffffff,0.7905916684536467
864b3498fffffff,0.8248542891611024
8630a151fffffff,0.5970595747066462
864196ab7ffffff,0.7336465225264623
86309394fffffff,0.8320145306348345
863094477ffffff,0.7765947469534754
8630b121fffffff,0.6247263378613441
86309292fffffff,0.8460640811754625
86418e98fffffff,0.5025476856871418
86309b867ffffff,0.9856881753723526
8641a30efffffff,0.418471053412842
8641a0d97ffffff,0.6083951194569702
864192287ffffff,0.6158807115870253
8631984dfffffff,0.2824245396823272
8630862e7ffffff,0.7720657838775089
8641a56e7ffffff,0.663085942138048
86418c7afffffff,0.5979756172552304
863013c17ffffff,0.546967906684044
864194797ffffff,0.8179582214832372
863098107ffffff,0.9169271016759477
8630a6c17ffffff,0.7264157124706552
8630b4697ffffff,0.36055555965903885
86309c4f7ffffff,0.8886770058332571
8641a821fffffff,0.5711633887229266
86418a8dfffffff,0.3084325566319346
86309b847ffffff,0.9791307308748485
8630a6a87ffffff,0.6959866626487696
86309c2dfffffff,0.9090377064968173
863082437ffffff,0.7085921966517329
86419cb37ffffff,0.5159028713550199
863086587ffffff,0.5137645474570065
863091c47ffffff,0.8954865330595865
